,group
0,0
1,0
2,1
3,1
4,1
5,0
6,1
7,0
8,1
9,1
10,1
11,0
12,1
13,1
14,1
15,0
16,1
17,1
18,0
19,1
20,1
21,1
22,0
23,0
24,0
25,1
26,1
27,0
28,1
29,1
30,1
31,1
32,1
33,0
34,1
35,1
36,0
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,0
47,1
48,1
49,0
50,1
51,1
52,1
53,0
54,1
55,0
56,1
57,0
58,0
59,0
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,0
69,1
70,1
71,1
72,1
73,0
74,0
75,1
76,1
77,1
78,1
79,0
80,0
81,0
82,1
83,0
84,1
85,0
86,1
87,1
88,1
89,1
90,1
91,0
92,1
93,0
94,1
95,0
96,1
97,0
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,0
107,1
108,1
109,0
110,1
111,0
112,1
113,1
114,0
115,1
116,1
117,0
118,0
119,1
120,1
121,0
122,0
123,1
124,0
125,0
126,0
127,1
128,0
129,1
130,1
131,0
132,1
133,1
134,0
135,1
136,0
137,0
138,0
139,1
140,1
141,0
142,1
143,1
144,1
145,0
146,0
147,1
148,1
149,1
150,1
151,0
152,0
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,0
163,1
164,0
165,0
166,1
167,0
168,1
169,1
170,0
171,1
172,1
173,1
174,0
175,1
176,1
177,1
178,1
179,1
180,1
181,0
182,1
183,1
184,0
185,1
186,1
187,0
188,1
189,1
190,1
191,1
192,1
193,1
194,0
195,0
196,1
197,0
198,1
199,1
200,1
201,1
202,1
203,1
204,0
205,0
206,1
207,1
208,1
209,1
210,1
211,0
212,1
213,0
214,1
215,1
216,1
217,0
218,1
219,1
220,1
221,0
222,0
223,0
224,1
225,1
226,1
227,0
228,1
229,0
230,0
231,1
232,1
233,1
234,1
235,1
236,1
237,1
238,1
239,1
240,0
241,1
242,1
243,0
244,1
245,1
246,0
247,1
248,0
249,1
250,0
251,0
252,0
253,0
254,1
255,1
256,0
257,1
258,1
259,0
260,0
261,0
262,1
263,1
264,1
265,1
266,1
267,1
268,0
269,1
270,0
271,0
272,0
273,1
274,0
275,1
276,0
277,0
278,1
279,0
280,1
281,1
282,1
283,1
284,1
285,1
286,0
287,1
288,1
289,0
290,1
291,1
292,0
293,0
294,1
295,0
296,0
297,0
298,1
299,0
300,0
301,1
302,0
303,0
304,0
305,1
306,1
307,1
308,0
309,0
310,0
311,1
312,0
313,1
314,1
315,1
316,1
317,1
318,1
319,1
320,0
321,1
322,1
323,1
324,1
325,1
326,1
327,0
328,1
329,1
330,0
331,0
332,1
333,1
334,1
335,1
336,0
337,1
338,1
339,1
340,1
341,0
342,1
343,0
344,0
345,0
346,0
347,1
348,1
349,0
350,1
351,1
352,1
353,1
354,0
355,1
356,1
357,0
358,1
359,1
360,1
361,1
362,0
363,1
364,1
365,0
366,1
367,1
368,1
369,0
370,1
371,1
372,1
373,0
374,0
375,1
376,1
377,0
378,1
379,1
380,1
381,1
382,1
383,1
384,0
385,0
386,0
387,1
388,1
389,1
390,0
391,1
392,1
393,1
394,0
395,1
396,0
397,0
398,1
399,1
400,1
401,0
402,1
403,1
404,0
405,0
406,0
407,1
408,1
409,1
410,1
411,1
412,0
413,1
414,1
415,0
416,1
417,1
418,1
419,0
420,0
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,0
429,1
430,1
431,1
432,1
433,0
434,0
435,0
436,1
437,1
438,1
439,0
440,0
441,0
442,0
443,1
444,0
445,1
446,1
447,0
448,0
449,1
450,0
451,1
452,1
453,1
454,0
455,0
456,1
457,1
458,1
459,0
460,1
461,1
462,1
463,0
464,1
465,0
466,0
467,1
468,1
469,1
470,1
471,0
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,0
481,1
482,1
483,0
484,1
485,0
486,1
487,1
488,1
489,0
490,1
491,1
492,1
493,1
494,1
495,0
496,1
497,0
498,1
499,1
500,1
501,1
502,1
503,0
504,0
505,1
506,0
507,1
508,1
509,0
510,1
511,0
512,1
513,0
514,1
515,1
516,1
517,1
518,1
519,0
520,1
521,0
522,1
523,1
524,1
525,1
526,0
527,0
528,1
529,1
530,1
531,1
532,1
